ABBR,layer,head,patched_logit_difference,indirect_effect,normalized_restoration,c_to_b_patched_logit_difference,c_to_b_indirect_effect,c_to_b_normalized_restoration,indirect_effect_difference_a_minus_c,count,c_to_b_count
IVC,22,20,1.33515625,-0.008984375,-0.040121987196583705,1.332421875,-0.01171875,0.004646919321580858,0.0027343750000000007,5,5
IVC,22,21,1.33515625,-0.008984375,-0.029413952368366414,1.33359375,-0.010546875,0.004602412582846956,0.0015625000000000014,5,5
IVC,22,22,1.331640625,-0.0125,-0.03383531414785688,1.3359375,-0.008203125,0.002985934097623731,-0.004296875,5,5
IVC,22,23,1.33671875,-0.007421875,-0.014148608452425143,1.33125,-0.012890625,0.004767310981954958,0.00546875,5,5
IVC,22,24,1.32421875,-0.019921875,-0.05742872902002213,1.3296875,-0.014453125,0.005194768715050427,-0.005468749999999998,5,5
IVC,22,25,1.3265625,-0.017578125,-0.0417988246116526,1.34453125,0.000390625,-0.0005271214021867352,-0.01796875,5,5
IVC,22,26,1.3296875,-0.014453125,-0.04568594952901764,1.3296875,-0.014453125,0.005928998640768379,0.0,5,5
IVC,22,27,1.334765625,-0.009375,-0.015992026393204233,1.338671875,-0.00546875,0.0016382805886976833,-0.00390625,5,5
IVC,22,28,1.3359375,-0.008203125,-0.028757140530529957,1.323828125,-0.0203125,0.007897393528729644,0.012109375,5,5
IVC,22,29,1.33828125,-0.005859375,-0.03753123509678233,1.3296875,-0.014453125,0.005998711176819072,0.00859375,5,5
IVC,22,30,1.33828125,-0.005859375,-0.022316213856611637,1.34453125,0.000390625,-0.000463340237063873,-0.00625,5,5
IVC,22,31,1.3359375,-0.008203125,-0.01273556717166958,1.3390625,-0.005078125,0.002065471190405857,-0.003125,5,5
IVC,23,0,1.34140625,-0.002734375,-0.020273469196082222,1.3328125,-0.011328125,0.004577202229176224,0.00859375,5,5
IVC,23,1,1.3421875,-0.001953125,-0.0031845000598839457,1.334375,-0.009765625,0.003702138215797411,0.0078125,5,5
IVC,23,2,1.3359375,-0.008203125,-0.027527546196618125,1.333984375,-0.01015625,0.00357005768823474,0.001953125,5,5
IVC,23,3,1.3375,-0.006640625,-0.013333124724548354,1.3296875,-0.014453125,0.005490904194001749,0.0078125,5,5
IVC,23,4,1.34140625,-0.002734375,-0.018940965012582855,1.34140625,-0.002734375,0.0008513343716160835,0.0,5,5
IVC,23,5,1.338671875,-0.00546875,-0.01144947268674759,1.3375,-0.006640625,0.0026727182299730434,0.0011718750000000002,5,5
IVC,23,6,1.336328125,-0.0078125,-0.013884272578849752,1.33828125,-0.005859375,0.00198557308973478,-0.001953125,5,5
IVC,23,7,1.32890625,-0.015234375,-0.048537579709495945,1.334375,-0.009765625,0.003751211460931534,-0.00546875,5,5
IVC,23,8,1.333984375,-0.01015625,-0.056177619050910045,1.33671875,-0.007421875,0.0022237916344964876,-0.0027343750000000007,5,5
IVC,23,9,1.33828125,-0.005859375,-0.012392675772621738,1.334765625,-0.009375,0.003939848614510152,0.0035156249999999997,5,5
IVC,23,10,1.33203125,-0.012109375,-0.02045058520950622,1.33046875,-0.013671875,0.005275813256247629,0.0015624999999999997,5,5
IVC,23,11,1.340234375,-0.00390625,-0.020077634720836797,1.330078125,-0.0140625,0.005156215305918569,0.01015625,5,5
IVC,23,12,1.334375,-0.009765625,-0.030145793035564018,1.340625,-0.003515625,0.0008491844849583541,-0.00625,5,5
IVC,23,13,1.325,-0.019140625,-0.05599324608372237,1.33046875,-0.013671875,0.00566556974233594,-0.005468750000000001,5,5
IVC,23,14,1.340625,-0.003515625,-0.0200679668747762,1.334375,-0.009765625,0.003697258998386993,0.00625,5,5
IVC,23,15,1.33671875,-0.007421875,-0.02894058747737368,1.34140625,-0.002734375,0.0004963672127098022,-0.0046875,5,5
IVC,23,16,1.34296875,-0.001171875,-0.006315537028967875,1.33828125,-0.005859375,0.002296416488674842,0.0046875,5,5
IVC,23,17,1.334375,-0.009765625,-0.02878540783183825,1.3390625,-0.005078125,0.002004535203416074,-0.0046875,5,5
IVC,23,18,1.33125,-0.012890625,-0.023295619055740506,1.3375,-0.006640625,0.0019463014001648514,-0.0062499999999999995,5,5
IVC,23,19,1.33203125,-0.012109375,-0.04163218345805943,1.33359375,-0.010546875,0.0040455323548955115,-0.0015624999999999997,5,5
IVC,23,20,1.33828125,-0.005859375,-0.024544738865243988,1.33828125,-0.005859375,0.002500122582335671,0.0,5,5
IVC,23,21,1.334375,-0.009765625,-0.042083422197693135,1.34453125,0.000390625,-0.0005712451621529543,-0.01015625,5,5
IVC,23,22,1.33984375,-0.004296875,-0.031236663531821633,1.33984375,-0.004296875,0.0012890448093265208,0.0,5,5
IVC,23,23,1.33359375,-0.010546875,-0.05614977248229008,1.3375,-0.006640625,0.00229565405720491,-0.003906250000000001,5,5
IVC,23,24,1.33203125,-0.012109375,-0.030644319264442034,1.32578125,-0.018359375,0.007795558412608971,0.00625,5,5
IVC,23,25,1.328125,-0.016015625,-0.037216423089256184,1.34140625,-0.002734375,0.0007973819090715429,-0.013281249999999998,5,5
IVC,23,26,1.3359375,-0.008203125,-0.028685919449858894,1.33046875,-0.013671875,0.00546567227995934,0.00546875,5,5
IVC,23,27,1.334375,-0.009765625,-0.031088961669831737,1.33125,-0.012890625,0.005239453884805362,0.0031249999999999993,5,5
IVC,23,28,1.33125,-0.012890625,-0.03041756855286622,1.33203125,-0.012109375,0.004522804204223357,-0.000781249999999999,5,5
IVC,23,29,1.3328125,-0.011328125,-0.018389277419019405,1.334375,-0.009765625,0.004132508267020543,-0.0015624999999999997,5,5
IVC,23,30,1.3375,-0.006640625,-0.0524571109549678,1.34140625,-0.002734375,0.0007581373665157415,-0.00390625,5,5
IVC,23,31,1.33515625,-0.008984375,-0.042114022900260645,1.3375,-0.006640625,0.002323682441994593,-0.0023437499999999995,5,5
IVC,24,0,1.32734375,-0.016796875,-0.06699004001284299,1.33984375,-0.004296875,0.0015223625763061317,-0.012499999999999999,5,5
IVC,24,1,1.340234375,-0.00390625,-0.009273534851932186,1.34453125,0.000390625,-0.0007104292195926667,-0.004296875,5,5
IVC,24,2,1.340234375,-0.00390625,-0.02155917739992232,1.330859375,-0.01328125,0.00530348062094384,0.009375,5,5
IVC,24,3,1.344921875,0.00078125,-0.002100381229734377,1.32109375,-0.023046875,0.009510714523112125,0.023828125000000002,5,5
IVC,24,4,1.33828125,-0.005859375,-0.012495585622209269,1.333203125,-0.0109375,0.003969843898582589,0.005078124999999999,5,5
IVC,24,5,1.3375,-0.006640625,-0.025062145601948454,1.334375,-0.009765625,0.003293218594346589,0.003125,5,5
IVC,24,6,1.333203125,-0.0109375,-0.030071116035678348,1.33359375,-0.010546875,0.004156688027545542,-0.0003906249999999986,5,5
IVC,24,7,1.33359375,-0.010546875,-0.031114123007717022,1.3359375,-0.008203125,0.0026829037945934288,-0.0023437500000000003,5,5
IVC,24,8,1.33515625,-0.008984375,-0.016157260165882165,1.32734375,-0.016796875,0.006715610586468102,0.0078125,5,5
IVC,24,9,1.33671875,-0.007421875,-0.016128992864573873,1.333984375,-0.01015625,0.004287805101957062,0.0027343750000000007,5,5
IVC,24,10,1.33671875,-0.007421875,-0.015257045310977218,1.34140625,-0.002734375,0.0009267372639329335,-0.0046875,5,5
IVC,24,11,1.3265625,-0.017578125,-0.050452253182552545,1.3359375,-0.008203125,0.002811853580026949,-0.009375,5,5
IVC,24,12,1.340625,-0.003515625,-0.023205953851685772,1.334375,-0.009765625,0.0037764889545968488,0.00625,5,5
IVC,24,13,1.32265625,-0.021484375,-0.07224897534627897,1.33515625,-0.008984375,0.0029522640639536983,-0.0125,5,5
IVC,24,14,1.330078125,-0.0140625,-0.03451728732357863,1.33203125,-0.012109375,0.004538564277729508,-0.001953125,5,5
IVC,24,15,1.33984375,-0.004296875,-0.010739652942405867,1.340625,-0.003515625,0.00054118626415137,-0.0007812500000000003,5,5
IVC,24,16,1.33359375,-0.010546875,-0.03253027025189559,1.33125,-0.012890625,0.004760733026937585,0.0023437499999999986,5,5
IVC,24,17,1.3328125,-0.011328125,-0.018389277419019405,1.344140625,0.0,-9.641707958172527e-05,-0.011328125,5,5
IVC,24,18,1.334375,-0.009765625,-0.02869213137670489,1.32890625,-0.015234375,0.005853238886409465,0.00546875,5,5
IVC,24,19,1.33125,-0.012890625,-0.03415269237954396,1.3359375,-0.008203125,0.0038830735644927172,-0.004687499999999999,5,5
IVC,24,20,1.3359375,-0.008203125,-0.015873554148579154,1.32734375,-0.016796875,0.006976328586756628,0.008593749999999999,5,5
IVC,24,21,1.33203125,-0.012109375,-0.044496166715333005,1.341015625,-0.003125,0.0006575954185741521,-0.008984375,5,5
IVC,24,22,1.33515625,-0.008984375,-0.031057974686182332,1.3453125,0.001171875,-0.001151448830453286,-0.010156249999999999,5,5
IVC,24,23,1.33515625,-0.008984375,-0.04195535101022031,1.34375,-0.000390625,9.908775106174522e-05,-0.008593749999999999,5,5
IVC,24,24,1.33359375,-0.010546875,-0.03336470339081167,1.34375,-0.000390625,0.00017578381155767994,-0.01015625,5,5
IVC,24,25,1.330859375,-0.01328125,-0.04476752149994689,1.328125,-0.016015625,0.006582473747336609,0.002734374999999999,5,5
IVC,24,26,1.330859375,-0.01328125,-0.035671783924916475,1.3296875,-0.014453125,0.005536820978583635,0.001171875000000001,5,5
IVC,24,27,1.33828125,-0.005859375,-0.022530647787104764,1.3359375,-0.008203125,0.0035800432614624136,0.0023437500000000003,5,5
IVC,24,28,1.33125,-0.012890625,-0.0345420279287756,1.341796875,-0.00234375,0.0003677297399839449,-0.010546874999999999,5,5
IVC,24,29,1.33671875,-0.007421875,-0.0354742265349929,1.3359375,-0.008203125,0.0027241639438177908,0.0007812500000000007,5,5
IVC,24,30,1.334765625,-0.009375,-0.04360523342540676,1.325,-0.019140625,0.007604910208715733,0.009765625000000002,5,5
IVC,24,31,1.34140625,-0.002734375,-0.021530944550220456,1.33671875,-0.007421875,0.0027291590086086005,0.0046875,5,5
IVC,25,0,1.33046875,-0.013671875,-0.04414173109736625,1.340625,-0.003515625,0.0011990498444013216,-0.01015625,5,5
IVC,25,1,1.3265625,-0.017578125,-0.05139542181682026,1.33515625,-0.008984375,0.002898311601409157,-0.00859375,5,5
IVC,25,2,1.340625,-0.003515625,-0.006686309448242116,1.34140625,-0.002734375,0.0007973819090715429,-0.0007812500000000003,5,5
IVC,25,3,1.333203125,-0.0109375,-0.04543898352012526,1.33671875,-0.007421875,0.002648876898881331,-0.0035156249999999997,5,5
IVC,25,4,1.328125,-0.016015625,-0.03666841564998421,1.334375,-0.009765625,0.0037148120965088114,-0.006249999999999999,5,5
IVC,25,5,1.3390625,-0.005078125,-0.03611780753494487,1.33125,-0.012890625,0.0049177111971607885,0.007812499999999999,5,5
IVC,25,6,1.3421875,-0.001953125,-0.01886004163424477,1.3359375,-0.008203125,0.003006978957968171,0.00625,5,5
IVC,25,7,1.33671875,-0.007421875,-0.028022511277778404,1.337890625,-0.00625,0.0022977142132078717,-0.0011718749999999993,5,5
IVC,25,8,1.33359375,-0.010546875,-0.04470438871898014,1.329296875,-0.01484375,0.005610765117666698,0.004296874999999999,5,5
IVC,25,9,1.33671875,-0.007421875,-0.02509313258559785,1.340625,-0.003515625,0.0012452779114023656,-0.0039062499999999996,5,5
IVC,25,10,1.33203125,-0.012109375,-0.02215619521353904,1.33359375,-0.010546875,0.0037918921660609374,-0.0015624999999999997,5,5
IVC,25,11,1.340625,-0.003515625,0.004945627225334556,1.33125,-0.012890625,0.004869690105544079,0.009375,5,5
IVC,25,12,1.334375,-0.009765625,-0.016583408344527303,1.32421875,-0.019921875,0.007717648771592327,0.010156249999999999,5,5
IVC,25,13,1.32109375,-0.023046875,-0.0752623833802206,1.33828125,-0.005859375,0.0023597920843698348,-0.0171875,5,5
IVC,25,14,1.33515625,-0.008984375,-0.03903564200820651,1.333984375,-0.01015625,0.003885780304585221,0.001171875000000001,5,5
IVC,25,15,1.33515625,-0.008984375,-0.02589047388662785,1.34140625,-0.002734375,0.0007973819090715429,-0.0062499999999999995,5,5
IVC,25,16,1.334765625,-0.009375,-0.01689768061279139,1.3328125,-0.011328125,0.004111396266681519,0.001953125,5,5
IVC,25,17,1.333203125,-0.0109375,-0.04716664889862037,1.34140625,-0.002734375,0.0009631366283556556,-0.008203124999999999,5,5
IVC,25,18,1.341796875,-0.00234375,-0.021711637363116654,1.33828125,-0.005859375,0.0019238962316467435,0.003515625,5,5
IVC,25,19,1.334375,-0.009765625,-0.019173387882164904,1.33359375,-0.010546875,0.0041861038675230205,0.0007812500000000007,5,5
IVC,25,20,1.33828125,-0.005859375,-0.025877243048743354,1.32578125,-0.018359375,0.00744652262463052,0.0125,5,5
IVC,25,21,1.33828125,-0.005859375,-0.012545522016897967,1.3390625,-0.005078125,0.001523298882443154,-0.0007812499999999998,5,5
IVC,25,22,1.3375,-0.006640625,-0.012312138675365545,1.33828125,-0.005859375,0.0018417323969375447,-0.0007812499999999998,5,5
IVC,25,23,1.33515625,-0.008984375,-0.04156601546098867,1.33125,-0.012890625,0.005258617020167873,0.00390625,5,5
IVC,25,24,1.329296875,-0.01484375,-0.0369017645399102,1.3359375,-0.008203125,0.002573117144522419,-0.006640624999999999,5,5
IVC,25,25,1.337890625,-0.00625,-0.02482841043094057,1.33125,-0.012890625,0.004863758734616249,0.006640624999999999,5,5
IVC,25,26,1.33828125,-0.005859375,-0.025668634764014337,1.33125,-0.012890625,0.005123735863806522,0.007031249999999999,5,5
IVC,25,27,1.34140625,-0.002734375,-0.008099350728997676,1.3359375,-0.008203125,0.002980002726695901,0.0054687500000000005,5,5
IVC,25,28,1.3421875,-0.001953125,-0.00778193804570417,1.33671875,-0.007421875,0.002393038116003222,0.00546875,5,5
IVC,25,29,1.3296875,-0.014453125,-0.048462445681209394,1.336328125,-0.0078125,0.0032964432251819165,-0.006640625000000001,5,5
IVC,25,30,1.328515625,-0.015625,-0.04973269484483121,1.3328125,-0.011328125,0.004224028094885609,-0.004296875,5,5
IVC,25,31,1.338671875,-0.00546875,-0.01227148384565555,1.338671875,-0.00546875,0.0017812917100304012,0.0,5,5
IVC,26,0,1.334765625,-0.009375,-0.03110134919823343,1.32734375,-0.016796875,0.006839565705413347,0.007421875,5,5
IVC,26,1,1.33671875,-0.007421875,-0.014696615891697115,1.33125,-0.012890625,0.004658893354462966,0.00546875,5,5
IVC,26,2,1.3328125,-0.011328125,-0.03113928434560232,1.333984375,-0.01015625,0.003821999139462359,-0.0011718749999999993,5,5
IVC,26,3,1.3296875,-0.014453125,-0.04477066191497631,1.33359375,-0.010546875,0.003998157847368343,-0.00390625,5,5
IVC,26,4,1.33671875,-0.007421875,-0.012365181033477234,1.33515625,-0.008984375,0.003523852211893881,0.0015624999999999997,5,5
IVC,26,5,1.3328125,-0.011328125,-0.03125080842650792,1.340234375,-0.00390625,0.0010446893156018239,-0.007421875,5,5
IVC,26,6,1.336328125,-0.0078125,-0.015639818977571263,1.33515625,-0.008984375,0.003618074621800042,0.0011718749999999993,5,5
IVC,26,7,1.34375,-0.000390625,-0.0038311870232589154,1.330078125,-0.0140625,0.005698387613881271,0.013671875,5,5
IVC,26,8,1.33515625,-0.008984375,-0.027817077859685235,1.342578125,-0.0015625,-0.00016944750318795032,-0.007421875,5,5
IVC,26,9,1.3296875,-0.014453125,-0.034862546575492113,1.334375,-0.009765625,0.00395005676979072,-0.004687500000000001,5,5
IVC,26,10,1.333203125,-0.0109375,-0.0314535566138664,1.33046875,-0.013671875,0.005495899258792558,0.0027343750000000007,5,5
IVC,26,11,1.334375,-0.009765625,-0.027117348538198575,1.3296875,-0.014453125,0.005612553585928421,0.004687500000000001,5,5
IVC,26,12,1.33203125,-0.012109375,-0.04263774676273654,1.329296875,-0.01484375,0.006460846946070122,0.002734374999999999,5,5
IVC,26,13,1.33828125,-0.005859375,-0.02216336761233541,1.327734375,-0.01640625,0.006390750400963238,0.010546875,5,5
IVC,26,14,1.335546875,-0.00859375,-0.01560921827500376,1.3375,-0.006640625,0.0025069635106889305,-0.001953125000000001,5,5
IVC,26,15,1.341796875,-0.00234375,-0.006891777317941716,1.341015625,-0.003125,0.0009606257216044547,0.0007812500000000003,5,5
IVC,26,16,1.3328125,-0.011328125,-0.03192378108982971,1.328515625,-0.015625,0.00616752949823775,0.004296875,5,5
IVC,26,17,1.3296875,-0.014453125,-0.03295799797689702,1.33125,-0.012890625,0.005558985132440072,-0.0015625000000000014,5,5
IVC,26,18,1.334765625,-0.009375,-0.0296476875393743,1.329296875,-0.01484375,0.006157816643039819,0.00546875,5,5
IVC,26,19,1.33984375,-0.004296875,-0.00987733878326338,1.3390625,-0.005078125,0.0018604719285659431,0.0007812499999999998,5,5
IVC,26,20,1.3359375,-0.008203125,-0.04148509208265058,1.334375,-0.009765625,0.004052226157293275,0.0015624999999999997,5,5
IVC,26,21,1.33671875,-0.007421875,-0.03665388447421604,1.337109375,-0.00703125,0.0025073245307824015,-0.0003906249999999995,5,5
IVC,26,22,1.3390625,-0.005078125,-0.007427888708819311,1.338671875,-0.00546875,0.0017812917100304012,0.0003906249999999995,5,5
IVC,26,23,1.32578125,-0.018359375,-0.05510273352648445,1.33671875,-0.007421875,0.00240181466506413,-0.010937500000000001,5,5
IVC,26,24,1.340625,-0.003515625,-0.009484897270608738,1.331640625,-0.0125,0.00498706271311801,0.008984375000000001,5,5
IVC,26,25,1.334375,-0.009765625,-0.027577868872388705,1.3359375,-0.008203125,0.003000642017612471,-0.0015624999999999997,5,5
IVC,26,26,1.34375,-0.000390625,-0.004457011877445981,1.33515625,-0.008984375,0.00301011385814873,0.008593749999999999,5,5
IVC,26,27,1.33359375,-0.010546875,-0.033676221525128225,1.33671875,-0.007421875,0.002640100349820423,-0.003125000000000001,5,5
IVC,26,28,1.3328125,-0.011328125,-0.03079988519105937,1.33671875,-0.007421875,0.0029695674330084934,-0.00390625,5,5
IVC,26,29,1.33671875,-0.007421875,-0.014905224176426137,1.333203125,-0.0109375,0.004346908071350723,0.0035156249999999997,5,5
IVC,26,30,1.331640625,-0.0125,-0.04787650309456852,1.334375,-0.009765625,0.0036481857532528706,-0.0027343750000000007,5,5
IVC,26,31,1.332421875,-0.01171875,-0.03329002639092601,1.341015625,-0.003125,0.0014144802418772351,-0.00859375,5,5
IVC,27,0,1.33203125,-0.012109375,-0.03478123691607213,1.333984375,-0.01015625,0.003949561469708083,-0.001953125,5,5
IVC,27,1,1.334375,-0.009765625,-0.029756457486332367,1.3375,-0.006640625,0.0026216109455615816,-0.003125,5,5
IVC,27,2,1.337109375,-0.00703125,-0.027212887647272144,1.33515625,-0.008984375,0.0030160452290765604,0.0019531249999999991,5,5
IVC,27,3,1.332421875,-0.01171875,-0.033838033830197976,1.33359375,-0.010546875,0.004485325539269095,-0.0011718749999999993,5,5
IVC,27,4,1.3390625,-0.005078125,-0.03488821320103304,1.333984375,-0.01015625,0.003988806012263884,0.005078125,5,5
IVC,27,5,1.336328125,-0.0078125,-0.04204548705032425,1.3375,-0.006640625,0.0023079223684884407,-0.0011718750000000002,5,5
IVC,27,6,1.331640625,-0.0125,-0.046120956695847024,1.32890625,-0.015234375,0.0058122013192379975,0.002734374999999999,5,5
IVC,27,7,1.330078125,-0.0140625,-0.04847483320961108,1.338671875,-0.00546875,0.0013029005671905583,-0.00859375,5,5
IVC,27,8,1.333203125,-0.0109375,-0.0314535566138664,1.329296875,-0.01484375,0.0056254730376554376,0.00390625,5,5
IVC,27,9,1.340234375,-0.00390625,-0.010191611051527464,1.3359375,-0.008203125,0.0025941620048668583,0.004296875,5,5
IVC,27,10,1.3375,-0.006640625,-0.01351967763481508,1.326171875,-0.01796875,0.006796111120196856,0.011328124999999998,5,5
IVC,27,11,1.33671875,-0.007421875,-0.0280782733182312,1.3328125,-0.011328125,0.004418342333971091,0.00390625,5,5
IVC,27,12,1.3265625,-0.017578125,-0.05405076049365224,1.33671875,-0.007421875,0.0025258584843756405,-0.01015625,5,5
IVC,27,13,1.333984375,-0.01015625,-0.0422200731648776,1.33671875,-0.007421875,0.002648876898881331,-0.0027343750000000007,5,5
IVC,27,14,1.339453125,-0.0046875,-0.009438101290949465,1.339453125,-0.0046875,0.001761009281155894,0.0,5,5
IVC,27,15,1.3375,-0.006640625,-0.01351967763481508,1.334765625,-0.009375,0.0032806160116811795,0.002734375,5,5
IVC,27,16,1.335546875,-0.00859375,-0.017551281288279423,1.332421875,-0.01171875,0.004611813125337221,0.0031249999999999993,5,5
IVC,27,17,1.330859375,-0.01328125,-0.045529926573999416,1.33203125,-0.012109375,0.004792610035991952,-0.0011718749999999993,5,5
IVC,27,18,1.33515625,-0.008984375,-0.015665014767062984,1.327734375,-0.01640625,0.006444702863507778,0.007421875000000001,5,5
IVC,27,19,1.331640625,-0.0125,-0.03446696464780804,1.336328125,-0.0078125,0.0020492158168170654,-0.004687500000000001,5,5
IVC,27,20,1.33203125,-0.012109375,-0.044244218370159315,1.3375,-0.006640625,0.002323682441994593,-0.0054687500000000005,5,5
